,Unnamed: 0,word,source,freq_lcnl,freq_lcnl_log,freq_lcnl_log_flipscale,aoa_mean,aoa_sd,aoa_mean_scale,tasa_1,tasa_2,tasa_3,Word,SUBTLWF,freq_lcnl_extended,freq_lcnl_extended_log,freq_lcnl_extended_log_flipscale,score,score_extended
644,719,phone,3k,13.0,1.146128035678238,2.8346023408577077,4.11,1.49,1.644,90.0,90.0,69.0,phone,269.72549019607845,13.0,1.146128035678238,2.8346023408577077,14.031108193001977,14.031108193001977
1966,2155,draw,3k,13.0,1.146128035678238,2.8346023408577077,4.11,1.13,1.644,134.0,69.0,72.0,draw,40.411764705882355,13.0,1.146128035678238,2.8346023408577077,14.031108193001977,14.031108193001977
884,979,drop,3k,7.0,0.9030899869919435,3.077640389544002,3.26,1.33,1.3039999999999998,63.0,59.0,47.0,drop,130.6078431372549,7.0,0.9030899869919435,3.077640389544002,14.031741363404008,14.031741363404008
271,306,mind,3k,31.0,1.505149978319906,2.4755803982160396,5.37,1.86,2.148,115.0,271.0,316.0,mind,484.6078431372549,31.0,1.505149978319906,2.4755803982160396,14.03453139375614,14.03453139375614
152,170,third,3k,18.0,1.2787536009528289,2.7019767755831166,4.580539,1.93,1.8322156000000003,53.0,98.0,105.0,third,74.52941176470588,18.0,1.2787536009528289,2.7019767755831166,14.037457714540908,14.037457714540908
1401,1539,clock,3k,16.0,1.2304489213782739,2.7502814551576718,4.42,1.46,1.768,112.0,67.0,60.0,clock,58.627450980392155,16.0,1.2304489213782739,2.7502814551576718,14.04598509305185,14.04598509305185
2594,2837,year,3k,28.0,1.462397997898956,2.5183323786369893,5.24,1.73,2.096,132.0,260.0,336.0,year,277.921568627451,28.0,1.462397997898956,2.5183323786369893,14.054163325229462,14.054163325229462
1373,1507,fat,3k,26.0,1.4313637641589874,2.549366612376958,5.15,1.84,2.06,134.0,88.0,75.0,fat,79.43137254901961,26.0,1.4313637641589874,2.549366612376958,14.072783143319354,14.072783143319354
1152,1268,bowl,3k,14.0,1.1760912590556813,2.804639117480264,4.26,2.28,1.704,59.0,64.0,38.0,bowl,21.45098039215686,14.0,1.1760912590556813,2.804639117480264,14.076236911180924,14.076236911180924
1695,1861,set,3k,46.0,1.6720978579357175,2.308632518600228,6.0,3.03,2.4,254.0,283.0,331.0,set,231.47058823529412,46.0,1.6720978579357175,2.308632518600228,14.080213815100798,14.080213815100798
1582,1733,feed,3k,13.0,1.146128035678238,2.8346023408577077,4.17,1.58,1.6680000000000001,86.0,75.0,65.0,feed,42.3921568627451,13.0,1.146128035678238,2.8346023408577077,14.091108193001977,14.091108193001977
2321,2543,fear,3k,20.0,1.3222192947339193,2.6585110818020263,4.79,1.93,1.916,15.0,46.0,75.0,fear,69.07843137254902,20.0,1.3222192947339193,2.6585110818020263,14.094788786307092,14.094788786307092
3145,5547,steps,lcnl,9.0,1.0,2.9807303765359454,3.67,1.41,1.4680000000000002,139.0,162.0,131.0,steps,24.686274509803923,9.0,1.0,2.9807303765359454,14.102556317875809,14.102556317875809
867,961,mail,3k,18.0,1.2787536009528289,2.7019767755831166,4.65,2.01,1.86,69.0,37.0,29.0,mail,36.84313725490196,18.0,1.2787536009528289,2.7019767755831166,14.106918714540909,14.106918714540909
1148,1264,pat,3k,24.0,1.3979400086720377,2.5827903678639075,5.070761000000001,2.12,2.028304400000001,296.0,52.0,17.0,#N/A,#N/A,24.0,1.3979400086720377,2.5827903678639075,14.110527287523677,14.110527287523677
2633,2879,yell,3k,10.0,1.0413926851582251,2.9393376913777205,3.83,1.5,1.5319999999999998,39.0,26.0,18.0,yell,18.41176470588235,10.0,1.0413926851582251,2.9393376913777205,14.117681919822022,14.117681919822022
2590,2833,piece,3k,21.0,1.3424226808222062,2.6383076957137392,4.89,1.7,1.956,114.0,155.0,174.0,piece,124.49019607843137,21.0,1.3424226808222062,2.6383076957137392,14.124076934998087,14.124076934998087
946,1045,lap,3k,6.0,0.8450980400142568,3.1356323365216885,3.15,1.18,1.26,23.0,39.0,29.0,lap,13.470588235294118,6.0,0.8450980400142568,3.1356323365216885,14.12471317782591,14.12471317782591
793,876,soup,3k,29.0,1.4771212547196624,2.5036091218162833,5.37,2.65,2.148,123.0,58.0,27.0,soup,25.19607843137255,29.0,1.4771212547196624,2.5036091218162833,14.132631926356993,14.132631926356993
2059,2258,win,3k,13.0,1.146128035678238,2.8346023408577077,4.22,1.31,1.6880000000000002,138.0,88.0,65.0,win,134.64705882352942,13.0,1.146128035678238,2.8346023408577077,14.141108193001976,14.141108193001976
40,46,horn,3k,20.0,1.3222192947339193,2.6585110818020263,4.84,1.01,1.936,16.0,27.0,23.0,horn,21.07843137254902,20.0,1.3222192947339193,2.6585110818020263,14.144788786307092,14.144788786307092
1929,2115,branch,3k,24.0,1.3979400086720377,2.5827903678639075,5.11,2.11,2.044,54.0,59.0,48.0,branch,10.07843137254902,24.0,1.3979400086720377,2.5827903678639075,14.149766287523676,14.149766287523676
1286,1410,low,3k,18.0,1.2787536009528289,2.7019767755831166,4.7,1.22,1.88,62.0,112.0,151.0,low,59.13725490196079,18.0,1.2787536009528289,2.7019767755831166,14.156918714540907,14.156918714540907
1459,1599,learn,3k,15.0,1.2041199826559248,2.776610393880021,4.44,1.42,1.7760000000000002,192.0,256.0,269.0,learn,118.56862745098039,15.0,1.2041199826559248,2.776610393880021,14.158136378580075,14.158136378580075
2054,2252,climb,3k,27.0,1.4471580313422192,2.5335723451937264,5.3,2.05,2.12,123.0,89.0,60.0,climb,19.745098039215687,27.0,1.4471580313422192,2.5335723451937264,14.167503208178044,14.167503208178044
1599,1754,paint,3k,15.0,1.2041199826559248,2.776610393880021,4.45,1.32,1.78,225.0,66.0,54.0,paint,36.80392156862745,15.0,1.2041199826559248,2.776610393880021,14.168136378580073,14.168136378580073
650,726,push,3k,13.0,1.146128035678238,2.8346023408577077,4.26,1.85,1.704,91.0,84.0,58.0,push,70.54901960784314,13.0,1.146128035678238,2.8346023408577077,14.181108193001977,14.181108193001977
2183,2392,snake,3k,23.0,1.380211241711606,2.6005191348243395,5.1,2.47,2.04,123.0,96.0,57.0,snake,22.352941176470587,23.0,1.380211241711606,2.6005191348243395,14.201816971885188,14.201816971885188
1078,1188,seat,3k,16.0,1.2304489213782739,2.7502814551576718,4.58,1.92,1.8319999999999999,99.0,109.0,95.0,seat,78.7843137254902,16.0,1.2304489213782739,2.7502814551576718,14.20598509305185,14.20598509305185
1608,1763,part,3k,23.0,1.380211241711606,2.6005191348243395,5.11,1.15,2.044,219.0,323.0,508.0,part,261.5098039215686,23.0,1.380211241711606,2.6005191348243395,14.211816971885188,14.211816971885188
1381,1515,large,3k,35.0,1.5563025007672873,2.424427875768658,5.74,2.23,2.2960000000000003,98.0,214.0,408.0,large,41.450980392156865,35.0,1.5563025007672873,2.424427875768658,14.225497565190304,14.225497565190304
2305,2524,eight,3k,27.0,1.4471580313422192,2.5335723451937264,5.3585,1.72,2.1434,60.0,73.0,85.0,eight,98.23529411764706,27.0,1.4471580313422192,2.5335723451937264,14.226003208178042,14.226003208178042
2437,2667,cream,3k,40.0,1.6127838567197355,2.36794651981621,5.95,2.48,2.38,94.0,55.0,39.0,cream,48.705882352941174,40.0,1.6127838567197355,2.36794651981621,14.237812819356733,14.237812819356733
658,734,ouch,3k,3.0,0.6020599913279624,3.378670385207983,2.417168,1.34,0.9668671999999998,14.0,6.0,4.0,#N/A,#N/A,3.0,0.6020599913279624,3.378670385207983,14.24251434822794,14.24251434822794
967,1067,wide,3k,37.0,1.5797835966168101,2.4009467799191353,5.84,2.14,2.336,65.0,111.0,113.0,wide,23.80392156862745,37.0,1.5797835966168101,2.4009467799191353,14.243313729716974,14.243313729716974
825,913,mat,3k,16.0,1.2304489213782739,2.7502814551576718,4.62,2.22,1.848,27.0,13.0,9.0,mat,3.4901960784313726,16.0,1.2304489213782739,2.7502814551576718,14.24598509305185,14.24598509305185
2411,2640,bull,3k,15.0,1.2041199826559248,2.776610393880021,4.53,2.29,1.8119999999999998,25.0,15.0,22.0,bull,27.50980392156863,15.0,1.2041199826559248,2.776610393880021,14.248136378580075,14.248136378580075
1483,1626,goat,3k,24.0,1.3979400086720377,2.5827903678639075,5.21,2.07,2.084,70.0,52.0,33.0,goat,10.529411764705882,24.0,1.3979400086720377,2.5827903678639075,14.249766287523677,14.249766287523677
1454,1594,hour,3k,37.0,1.5797835966168101,2.4009467799191353,5.85,1.79,2.34,88.0,132.0,146.0,hour,162.2941176470588,37.0,1.5797835966168101,2.4009467799191353,14.253313729716973,14.253313729716973
2383,2611,drum,3k,16.0,1.2304489213782739,2.7502814551576718,4.63,2.19,1.852,21.0,12.0,19.0,drum,8.470588235294118,16.0,1.2304489213782739,2.7502814551576718,14.255985093051851,14.255985093051851
1975,2165,land,3k,24.0,1.3979400086720377,2.5827903678639075,5.22,2.69,2.088,194.0,248.0,315.0,land,88.11764705882354,24.0,1.3979400086720377,2.5827903678639075,14.259766287523675,14.259766287523675
578,650,spring,3k,29.0,1.4771212547196624,2.5036091218162833,5.5,2.15,2.2,129.0,131.0,153.0,spring,31.313725490196077,29.0,1.4771212547196624,2.5036091218162833,14.262631926356992,14.262631926356992
2144,2350,tongue,3k,14.0,1.1760912590556813,2.804639117480264,4.47,2.87,1.7879999999999998,21.0,38.0,44.0,tongue,31.15686274509804,14.0,1.1760912590556813,2.804639117480264,14.286236911180925,14.286236911180925
1586,1738,dust,3k,21.0,1.3424226808222062,2.6383076957137392,5.06,1.39,2.024,36.0,61.0,66.0,dust,23.84313725490196,21.0,1.3424226808222062,2.6383076957137392,14.294076934998088,14.294076934998088
3256,6106,woods,lcnl,19.0,1.3010299956639813,2.679700380871964,4.930784,1.62,1.9723136,216.0,143.0,126.0,woods,29.058823529411764,19.0,1.3010299956639813,2.679700380871964,14.309735333051876,14.309735333051876
224,252,free,3k,23.0,1.380211241711606,2.6005191348243395,5.21,1.78,2.084,92.0,116.0,120.0,free,177.52941176470588,23.0,1.380211241711606,2.6005191348243395,14.31181697188519,14.31181697188519
1505,1650,dream,3k,18.0,1.2787536009528289,2.7019767755831166,4.88,1.95,1.952,61.0,68.0,67.0,dream,133.2941176470588,18.0,1.2787536009528289,2.7019767755831166,14.336918714540907,14.336918714540907
333,373,bush,3k,18.0,1.2787536009528289,2.7019767755831166,4.9,2.1,1.96,20.0,21.0,31.0,bush,14.117647058823529,18.0,1.2787536009528289,2.7019767755831166,14.356918714540909,14.356918714540909
1782,1959,rope,3k,26.0,1.4313637641589874,2.549366612376958,5.44,2.09,2.176,133.0,109.0,93.0,rope,22.705882352941178,26.0,1.4313637641589874,2.549366612376958,14.362783143319355,14.362783143319355
73,84,straw,3k,11.0,1.0791812460476249,2.9015491304883207,4.22,1.26,1.6880000000000002,38.0,47.0,35.0,straw,6.235294117647059,11.0,1.0791812460476249,2.9015491304883207,14.375421956709122,14.375421956709122
2351,2574,bean,3k,6.0,0.8450980400142568,3.1356323365216885,3.42,1.12,1.368,21.0,24.0,17.0,bean,6.8431372549019605,6.0,0.8450980400142568,3.1356323365216885,14.39471317782591,14.39471317782591
694,770,cool,3k,14.0,1.1760912590556813,2.804639117480264,4.58,2.32,1.8319999999999999,60.0,93.0,113.0,cool,195.88235294117646,14.0,1.1760912590556813,2.804639117480264,14.396236911180925,14.396236911180925
1473,1615,string,3k,18.0,1.2787536009528289,2.7019767755831166,4.94,1.7,1.976,93.0,74.0,57.0,string,12.666666666666666,18.0,1.2787536009528289,2.7019767755831166,14.39691871454091,14.39691871454091
707,784,guy,3k,10.0,1.0413926851582251,2.9393376913777205,4.11,1.91,1.644,25.0,51.0,38.0,guy,762.6078431372549,10.0,1.0413926851582251,2.9393376913777205,14.397681919822023,14.397681919822023
1734,1907,whole,3k,67.0,1.8325089127062364,2.1482214638297092,6.89,2.71,2.7560000000000002,114.0,227.0,259.0,whole,385.4901960784314,67.0,1.8325089127062364,2.1482214638297092,14.40877512340398,14.40877512340398
2525,2760,slide,3k,16.0,1.2304489213782739,2.7502814551576718,4.79,2.3,1.916,12.0,21.0,24.0,slide,17.823529411764707,16.0,1.2304489213782739,2.7502814551576718,14.415985093051852,14.415985093051852
1910,2095,block,3k,16.0,1.2304489213782739,2.7502814551576718,4.79,3.08,1.916,87.0,65.0,59.0,block,40.529411764705884,16.0,1.2304489213782739,2.7502814551576718,14.415985093051852,14.415985093051852
1015,1121,drive,3k,22.0,1.3617278360175928,2.619002540518353,5.26,2.58,2.104,78.0,108.0,98.0,drive,153.13725490196077,22.0,1.3617278360175928,2.619002540518353,14.426508891814235,14.426508891814235
876,971,half,3k,25.0,1.414973347970818,2.5657570285651277,5.4544130000000015,1.77,2.1817652,77.0,188.0,251.0,half,199.13725490196077,25.0,1.414973347970818,2.5657570285651277,14.434562599977948,14.434562599977948
2631,2877,rule,3k,15.0,1.2041199826559248,2.776610393880021,4.72,1.49,1.8880000000000001,24.0,57.0,40.0,rule,48.13725490196079,15.0,1.2041199826559248,2.776610393880021,14.438136378580072,14.438136378580072
1474,1616,huge,3k,17.0,1.255272505103306,2.7254578714326394,4.9,3.14,1.96,30.0,80.0,116.0,huge,48.372549019607845,17.0,1.255272505103306,2.7254578714326394,14.439102550014239,14.439102550014239
1465,1606,share,3k,16.0,1.2304489213782739,2.7502814551576718,4.84,1.86,1.936,39.0,48.0,52.0,share,69.50980392156863,16.0,1.2304489213782739,2.7502814551576718,14.46598509305185,14.46598509305185
491,552,hay,3k,22.0,1.3617278360175928,2.619002540518353,5.32,1.92,2.128,8.0,20.0,32.0,hay,6.372549019607843,22.0,1.3617278360175928,2.619002540518353,14.486508891814236,14.486508891814236
1417,1555,wild,3k,37.0,1.5797835966168101,2.4009467799191353,6.11,2.51,2.444,55.0,101.0,122.0,wild,57.31372549019608,37.0,1.5797835966168101,2.4009467799191353,14.513313729716973,14.513313729716973
1135,1250,trick,3k,35.0,1.5563025007672873,2.424427875768658,6.05,2.99,2.42,112.0,50.0,30.0,trick,47.27450980392157,35.0,1.5563025007672873,2.424427875768658,14.535497565190305,14.535497565190305
1109,1222,pole,3k,26.0,1.4313637641589874,2.549366612376958,5.63,2.83,2.252,34.0,60.0,70.0,pole,12.588235294117647,26.0,1.4313637641589874,2.549366612376958,14.552783143319353,14.552783143319353
1150,1266,paw,3k,31.0,1.505149978319906,2.4755803982160396,5.89,2.95,2.356,38.0,28.0,18.0,paw,3.1176470588235294,31.0,1.505149978319906,2.4755803982160396,14.55453139375614,14.55453139375614
706,783,quick,3k,31.0,1.505149978319906,2.4755803982160396,5.89,2.16,2.356,61.0,82.0,77.0,quick,108.66666666666667,31.0,1.505149978319906,2.4755803982160396,14.55453139375614,14.55453139375614
1777,1954,juice,3k,11.0,1.0791812460476249,2.9015491304883207,4.4,2.21,1.7600000000000002,13.0,29.0,33.0,juice,26.88235294117647,11.0,1.0791812460476249,2.9015491304883207,14.555421956709123,14.555421956709123
1558,1707,nest,3k,18.0,1.2787536009528289,2.7019767755831166,5.11,1.94,2.044,84.0,59.0,58.0,nest,11.098039215686274,18.0,1.2787536009528289,2.7019767755831166,14.566918714540908,14.566918714540908
1159,1275,week,3k,18.0,1.2787536009528289,2.7019767755831166,5.11,2.56,2.044,133.0,193.0,125.0,week,238.50980392156862,18.0,1.2787536009528289,2.7019767755831166,14.566918714540908,14.566918714540908
1392,1528,past,3k,56.0,1.7558748556724915,2.224855520863454,6.78,1.52,2.7119999999999997,115.0,159.0,178.0,past,123.76470588235294,56.0,1.7558748556724915,2.224855520863454,14.56699432302209,14.56699432302209
1801,1979,chase,3k,24.0,1.3979400086720377,2.5827903678639075,5.53,2.12,2.2119999999999997,21.0,17.0,15.0,chase,32.80392156862745,24.0,1.3979400086720377,2.5827903678639075,14.569766287523677,14.569766287523677
1462,1602,shark,3k,23.0,1.380211241711606,2.6005191348243395,5.47,1.65,2.188,15.0,19.0,8.0,shark,14.980392156862745,23.0,1.380211241711606,2.6005191348243395,14.571816971885188,14.571816971885188
1389,1525,tea,3k,23.0,1.380211241711606,2.6005191348243395,5.47,2.39,2.188,51.0,61.0,71.0,tea,58.627450980392155,23.0,1.380211241711606,2.6005191348243395,14.571816971885188,14.571816971885188
195,216,meat,3k,11.0,1.0791812460476249,2.9015491304883207,4.42,1.57,1.768,50.0,93.0,103.0,meat,43.64705882352941,11.0,1.0791812460476249,2.9015491304883207,14.575421956709123,14.575421956709123
2306,2526,class,3k,16.0,1.2304489213782739,2.7502814551576718,4.95,1.36,1.98,182.0,181.0,177.0,class,117.3529411764706,16.0,1.2304489213782739,2.7502814551576718,14.575985093051852,14.575985093051852
2102,2301,point,3k,12.0,1.1139433523068367,2.866787024229109,4.55,1.61,1.82,34.0,79.0,100.0,point,236.52941176470588,12.0,1.1139433523068367,2.866787024229109,14.58375458480188,14.58375458480188
325,364,toast,3k,13.0,1.146128035678238,2.8346023408577077,4.67,3.34,1.868,5.0,18.0,18.0,toast,33.470588235294116,13.0,1.146128035678238,2.8346023408577077,14.591108193001977,14.591108193001977
1029,1136,bright,3k,48.0,1.6901960800285136,2.290534296507432,6.58,2.87,2.6319999999999997,109.0,139.0,153.0,bright,44.411764705882355,48.0,1.6901960800285136,2.290534296507432,14.596870037776013,14.596870037776013
147,164,lay,3k,29.0,1.4771212547196624,2.5036091218162833,5.838065000000001,2.01,2.3352260000000005,83.0,173.0,196.0,lay,58.23529411764706,29.0,1.4771212547196624,2.5036091218162833,14.600696926356992,14.600696926356992
1388,1524,fence,3k,39.0,1.6020599913279623,2.3786703852079834,6.28,3.36,2.512,85.0,96.0,71.0,fence,16.058823529411764,39.0,1.6020599913279623,2.3786703852079834,14.605346348227943,14.605346348227943
1014,1120,proud,3k,22.0,1.3617278360175928,2.619002540518353,5.44,1.58,2.176,45.0,67.0,60.0,proud,83.62745098039215,22.0,1.3617278360175928,2.619002540518353,14.606508891814237,14.606508891814237
2160,2368,bunch,3k,15.0,1.2041199826559248,2.776610393880021,4.89,1.78,1.956,24.0,29.0,19.0,bunch,58.88235294117647,15.0,1.2041199826559248,2.776610393880021,14.608136378580074,14.608136378580074
1856,2039,bit,3k,44.0,1.6532125137753437,2.327517862760602,6.47,2.55,2.588,117.0,139.0,143.0,bit,235.0392156862745,44.0,1.6532125137753437,2.327517862760602,14.616312519662106,14.616312519662106
1372,1506,tent,3k,18.0,1.2787536009528289,2.7019767755831166,5.16,1.95,2.064,51.0,39.0,39.0,tent,17.49019607843137,18.0,1.2787536009528289,2.7019767755831166,14.616918714540908,14.616918714540908
631,706,roll,3k,11.0,1.0791812460476249,2.9015491304883207,4.47,2.12,1.7879999999999998,71.0,59.0,47.0,roll,63.27450980392157,11.0,1.0791812460476249,2.9015491304883207,14.625421956709122,14.625421956709122
1606,1761,storm,3k,15.0,1.2041199826559248,2.776610393880021,4.94,2.51,1.976,32.0,69.0,73.0,storm,30.862745098039216,15.0,1.2041199826559248,2.776610393880021,14.658136378580075,14.658136378580075
2355,2578,gray,3k,26.0,1.4313637641589874,2.549366612376958,5.74,2.6,2.2960000000000003,106.0,116.0,105.0,gray,21.11764705882353,26.0,1.4313637641589874,2.549366612376958,14.662783143319354,14.662783143319354
1678,1842,hit,3k,13.0,1.146128035678238,2.8346023408577077,4.75,2.83,1.9,263.0,189.0,145.0,hit,275.0,13.0,1.146128035678238,2.8346023408577077,14.671108193001977,14.671108193001977
686,762,none,3k,23.0,1.380211241711606,2.6005191348243395,5.571640000000001,1.85,2.2286560000000004,16.0,56.0,71.0,none,110.6078431372549,23.0,1.380211241711606,2.6005191348243395,14.67345697188519,14.67345697188519
1872,2055,sight,3k,21.0,1.3424226808222062,2.6383076957137392,5.44,2.01,2.176,24.0,88.0,112.0,sight,45.31372549019608,21.0,1.3424226808222062,2.6383076957137392,14.674076934998087,14.674076934998087
1020,1127,salt,3k,16.0,1.2304489213782739,2.7502814551576718,5.05,2.2,2.02,19.0,38.0,52.0,salt,19.50980392156863,16.0,1.2304489213782739,2.7502814551576718,14.67598509305185,14.67598509305185
187,208,break,3k,19.0,1.3010299956639813,2.679700380871964,5.3,2.18,2.12,56.0,77.0,100.0,break,221.07843137254903,19.0,1.3010299956639813,2.679700380871964,14.678951333051874,14.678951333051874
2197,2407,truth,3k,10.0,1.0413926851582251,2.9393376913777205,4.42,2.06,1.768,20.0,41.0,42.0,truth,192.1764705882353,10.0,1.0413926851582251,2.9393376913777205,14.707681919822022,14.707681919822022
614,689,ship,3k,19.0,1.3010299956639813,2.679700380871964,5.33,2.06,2.1319999999999997,165.0,148.0,149.0,ship,98.88235294117646,19.0,1.3010299956639813,2.679700380871964,14.708951333051875,14.708951333051875
1708,1875,bark,3k,17.0,1.255272505103306,2.7254578714326394,5.17,1.76,2.068,58.0,47.0,45.0,bark,5.490196078431373,17.0,1.255272505103306,2.7254578714326394,14.709102550014238,14.709102550014238
1341,1470,wife,3k,24.0,1.3979400086720377,2.5827903678639075,5.67,3.2,2.2680000000000002,191.0,157.0,123.0,wife,348.921568627451,24.0,1.3979400086720377,2.5827903678639075,14.709766287523676,14.709766287523676
359,400,fair,3k,24.0,1.3979400086720377,2.5827903678639075,5.67,1.91,2.2680000000000002,113.0,104.0,78.0,fair,94.74509803921569,24.0,1.3979400086720377,2.5827903678639075,14.709766287523676,14.709766287523676
2365,2589,shake,3k,18.0,1.2787536009528289,2.7019767755831166,5.26,1.69,2.104,45.0,45.0,38.0,shake,39.627450980392155,18.0,1.2787536009528289,2.7019767755831166,14.716918714540908,14.716918714540908
25,30,jack,3k,57.0,1.7634279935629373,2.217302382973008,6.9570500000000015,2.91,2.78282,244.0,165.0,92.0,#N/A,#N/A,57.0,1.7634279935629373,2.217302382973008,14.71760834040553,14.71760834040553
3456,8110,shorts,unl,7.0,0.9030899869919435,3.077640389544002,3.95,1.13,1.58,6.0,3.0,4.0,shorts,9.411764705882353,7.0,0.9030899869919435,3.077640389544002,14.721741363404007,14.721741363404007
2608,2852,boom,3k,22.0,1.3617278360175928,2.619002540518353,5.56,2.43,2.224,8.0,28.0,15.0,boom,21.80392156862745,22.0,1.3617278360175928,2.619002540518353,14.726508891814234,14.726508891814234
2334,2557,jam,3k,43.0,1.6434526764861874,2.337277700049758,6.56,4.0,2.624,23.0,20.0,11.0,jam,13.529411764705882,43.0,1.6434526764861874,2.337277700049758,14.740471950174154,14.740471950174154
2121,2324,lamb,3k,8.0,0.9542425094393249,3.0264878670966207,4.15,1.81,1.66,24.0,16.0,14.0,lamb,10.627450980392156,8.0,0.9542425094393249,3.0264878670966207,14.742707534838173,14.742707534838173
904,1003,quite,3k,77.0,1.8920946026904804,2.088635773845465,7.4366150000000015,2.54,2.9746460000000003,35.0,138.0,186.0,quite,202.58823529411765,77.0,1.8920946026904804,2.088635773845465,14.74684020845913,14.74684020845913
2519,2754,leaf,3k,11.0,1.0791812460476249,2.9015491304883207,4.6,2.37,1.84,30.0,30.0,24.0,leaf,5.196078431372549,11.0,1.0791812460476249,2.9015491304883207,14.755421956709123,14.755421956709123
1775,1952,fur,3k,17.0,1.255272505103306,2.7254578714326394,5.22,2.05,2.088,60.0,55.0,53.0,fur,8.27450980392157,17.0,1.255272505103306,2.7254578714326394,14.759102550014237,14.759102550014237
2333,2556,bug,3k,6.0,0.8450980400142568,3.1356323365216885,3.79,1.72,1.516,107.0,26.0,9.0,bug,20.941176470588236,6.0,0.8450980400142568,3.1356323365216885,14.76471317782591,14.76471317782591
139,155,gate,3k,18.0,1.2787536009528289,2.7019767755831166,5.32,2.29,2.128,77.0,67.0,61.0,gate,32.03921568627451,18.0,1.2787536009528289,2.7019767755831166,14.776918714540908,14.776918714540908
170,191,fit,3k,24.0,1.3979400086720377,2.5827903678639075,5.74,1.66,2.2960000000000003,82.0,64.0,59.0,fit,57.588235294117645,24.0,1.3979400086720377,2.5827903678639075,14.779766287523676,14.779766287523676
1657,1821,clear,3k,25.0,1.414973347970818,2.5657570285651277,5.8,1.79,2.32,15.0,95.0,132.0,clear,171.8235294117647,25.0,1.414973347970818,2.5657570285651277,14.780149599977946,14.780149599977946
601,676,scream,3k,8.0,0.9542425094393249,3.0264878670966207,4.2,1.58,1.6800000000000002,11.0,20.0,16.0,scream,26.41176470588235,8.0,0.9542425094393249,3.0264878670966207,14.792707534838172,14.792707534838172
2492,2726,desk,3k,21.0,1.3424226808222062,2.6383076957137392,5.56,2.2,2.224,140.0,126.0,89.0,desk,43.90196078431372,21.0,1.3424226808222062,2.6383076957137392,14.794076934998088,14.794076934998088
763,844,till,3k,52.0,1.724275869600789,2.2564545069351567,6.903765000000001,1.85,2.761506,40.0,68.0,69.0,till,166.72549019607843,52.0,1.724275869600789,2.2564545069351567,14.801355774273048,14.801355774273048
1952,2140,peach,3k,8.0,0.9542425094393249,3.0264878670966207,4.21,1.27,1.6840000000000002,7.0,15.0,8.0,peach,6.352941176470588,8.0,0.9542425094393249,3.0264878670966207,14.802707534838174,14.802707534838174
2077,2276,few,3k,28.0,1.462397997898956,2.5183323786369893,5.9979200000000015,1.6,2.3991680000000004,269.0,406.0,550.0,few,301.8235294117647,28.0,1.462397997898956,2.5183323786369893,14.812083325229462,14.812083325229462
266,301,bridge,3k,21.0,1.3424226808222062,2.6383076957137392,5.58,2.34,2.2319999999999998,31.0,52.0,44.0,bridge,45.705882352941174,21.0,1.3424226808222062,2.6383076957137392,14.814076934998088,14.814076934998088
698,775,die,3k,10.0,1.0413926851582251,2.9393376913777205,4.53,1.78,1.8119999999999998,44.0,93.0,62.0,die,261.1372549019608,10.0,1.0413926851582251,2.9393376913777205,14.817681919822022,14.817681919822022
2407,2636,mike,3k,47.0,1.6812412373755872,2.2994891391603582,6.775881000000001,2.99,2.710352400000001,445.0,175.0,64.0,#N/A,#N/A,47.0,1.6812412373755872,2.2994891391603582,14.824092987061256,14.824092987061256
582,655,fork,3k,5.0,0.7781512503836436,3.202579126152302,3.63,1.86,1.452,13.0,13.0,10.0,fork,8.823529411764707,5.0,0.7781512503836436,3.202579126152302,14.839026941533056,14.839026941533056
2024,2218,crow,3k,23.0,1.380211241711606,2.6005191348243395,5.74,3.28,2.2960000000000003,30.0,29.0,18.0,crow,4.450980392156863,23.0,1.380211241711606,2.6005191348243395,14.841816971885189,14.841816971885189
2378,2605,job,3k,18.0,1.2787536009528289,2.7019767755831166,5.39,2.06,2.156,348.0,280.0,168.0,job,413.0,18.0,1.2787536009528289,2.7019767755831166,14.846918714540909,14.846918714540909
256,291,crawl,3k,6.0,0.8450980400142568,3.1356323365216885,3.89,1.23,1.556,17.0,12.0,16.0,crawl,12.03921568627451,6.0,0.8450980400142568,3.1356323365216885,14.86471317782591,14.86471317782591
2315,2537,kite,3k,10.0,1.0413926851582251,2.9393376913777205,4.58,1.64,1.8319999999999999,127.0,32.0,25.0,kite,2.2941176470588234,10.0,1.0413926851582251,2.9393376913777205,14.867681919822022,14.867681919822022
159,177,south,3k,28.0,1.462397997898956,2.5183323786369893,6.06,2.15,2.424,44.0,78.0,120.0,#N/A,#N/A,28.0,1.462397997898956,2.5183323786369893,14.87416332522946,14.87416332522946
1834,2017,prince,3k,16.0,1.2304489213782739,2.7502814551576718,5.26,2.31,2.104,94.0,71.0,70.0,#N/A,#N/A,16.0,1.2304489213782739,2.7502814551576718,14.88598509305185,14.88598509305185
2678,3080,boots,lcnl,12.0,1.1139433523068367,2.866787024229109,4.86,2.71,1.944,50.0,48.0,43.0,boots,19.15686274509804,12.0,1.1139433523068367,2.866787024229109,14.893754584801883,14.893754584801883
2046,2244,sink,3k,9.0,1.0,2.9807303765359454,4.47,2.04,1.7879999999999998,29.0,32.0,28.0,sink,16.92156862745098,9.0,1.0,2.9807303765359454,14.90255631787581,14.90255631787581
